,fips,cases,deaths,employed-sugar-intake-daily,Democrats,Republicans
6330,6,1253905,19327,22.9,True,False
6331,9,118754,5040,18.9,True,False
6332,11,21685,685,18.5,True,False
6333,18,347097,5864,35.9,False,True
6334,19,233062,2449,34.2,False,True
6335,20,160718,1560,32.4,False,True
6336,21,187285,2097,43.4,False,True
6337,24,201479,4673,28.0,True,False
6338,27,322371,3674,23.5,True,False
6339,28,154411,3836,49.7,False,True
6340,31,130796,1092,31.1,False,True
6341,34,343739,17083,22.7,True,False
6342,36,660041,34222,23.1,True,False
6343,37,368615,5322,42.1,False,True
6344,39,430093,6548,32.0,False,True
6345,40,199482,1758,46.5,False,True
6346,45,218912,4404,42.0,False,True
6347,49,198260,890,30.3,False,True
6348,50,4239,72,16.7,True,False
6349,54,48818,758,46.1,False,True
6350,55,416365,3628,29.7,False,True
6351,2,33614,116,26.2,False,True
6352,4,342925,6755,33.0,False,True
6353,6,1272079,19440,22.9,True,False
6354,9,121426,5091,18.9,True,False
6355,11,21842,690,18.5,True,False
6356,18,353722,5973,35.9,False,True
6357,19,236159,2518,34.2,False,True
6358,20,164981,1679,32.4,False,True
6359,21,191067,2124,43.4,False,True
6360,24,203672,4715,28.0,True,False
6361,27,327536,3751,23.5,True,False
6362,28,156868,3851,49.7,False,True
6363,31,133139,1139,31.1,False,True
6364,34,348042,17145,22.7,True,False
6365,36,669016,34286,23.1,True,False
6366,37,372525,5406,42.1,False,True
6367,39,437928,6671,32.0,False,True
6368,40,202341,1812,46.5,False,True
6369,45,220835,4444,42.0,False,True
6370,49,202220,906,30.3,False,True
6371,50,4461,74,16.7,True,False
6372,54,49905,778,46.1,False,True
6373,55,420930,3715,29.7,False,True
6374,2,34377,124,26.2,False,True
6375,4,348134,6834,33.0,False,True
6376,6,1293937,19586,22.9,True,False
6377,9,126177,5111,18.9,True,False
6378,11,22164,692,18.5,True,False
6379,18,362182,6033,35.9,False,True
6380,19,238722,2603,34.2,False,True
6381,20,165613,1679,32.4,False,True
6382,21,194851,2185,43.4,False,True
6383,24,205716,4764,28.0,True,False
6384,27,333685,3843,23.5,True,False
6385,28,159036,3879,49.7,False,True
6386,31,135123,1180,31.1,False,True
6387,34,352835,17209,22.7,True,False
6388,36,678869,34346,23.1,True,False
6389,37,378370,5454,42.1,False,True
6390,39,446859,6753,32.0,False,True
6391,40,204048,1836,46.5,False,True
6392,45,223063,4466,42.0,False,True
6393,49,206255,918,30.3,False,True
6394,50,4642,75,16.7,True,False
6395,54,51025,789,46.1,False,True
6396,55,426534,3781,29.7,False,True
6397,2,35138,135,26.2,False,True
6398,4,355054,6885,33.0,False,True
6399,6,1318188,19791,22.9,True,False
6400,9,127715,5146,18.9,True,False
6401,11,22480,693,18.5,True,False
6402,18,370091,6122,35.9,False,True
6403,19,241531,2665,34.2,False,True
6404,20,171513,1786,32.4,False,True
6405,21,198506,2216,43.4,False,True
6406,24,209512,4790,28.0,True,False
6407,27,339032,3904,23.5,True,False
6408,28,161516,3916,49.7,False,True
6409,31,136968,1205,31.1,False,True
6410,34,358498,17255,22.7,True,False
6411,36,690143,34409,23.1,True,False
6412,37,384165,5505,42.1,False,True
6413,39,456963,6882,32.0,False,True
6414,40,208875,1860,46.5,False,True
6415,45,226013,4496,42.0,False,True
6416,49,209258,926,30.3,False,True
6417,50,4763,77,16.7,True,False
6418,54,52172,799,46.1,False,True
6419,55,432217,3847,29.7,False,True
6420,2,36083,136,26.2,False,True
6421,4,361186,6940,33.0,False,True
6422,6,1343193,19876,22.9,True,False
6423,9,127715,5146,18.9,True,False
6424,11,22872,695,18.5,True,False
6425,18,377790,6207,35.9,False,True
6426,19,243385,2682,34.2,False,True
6427,20,171626,1786,32.4,False,True
6428,21,202135,2241,43.4,False,True
6429,24,212545,4820,28.0,True,False
6430,27,345340,3979,23.5,True,False
6431,28,163458,3949,49.7,False,True
6432,31,139103,1208,31.1,False,True
6433,34,363822,17306,22.7,True,False
6434,36,700902,34488,23.1,True,False
6435,37,388760,5547,42.1,False,True
6436,39,467432,6947,32.0,False,True
6437,40,213245,1874,46.5,False,True
6438,45,229235,4517,42.0,False,True
6439,49,212844,939,30.3,False,True
6440,50,4894,79,16.7,True,False
6441,54,53572,829,46.1,False,True
6442,55,437918,3938,29.7,False,True
6443,2,36847,136,26.2,False,True
6444,4,364276,6950,33.0,False,True
6445,6,1371985,19937,22.9,True,False
6446,9,127715,5146,18.9,True,False
6447,11,23136,697,18.5,True,False
6448,18,384391,6242,35.9,False,True
6449,19,244689,2717,34.2,False,True
6450,20,171635,1786,32.4,False,True
6451,21,204772,2250,43.4,False,True
6452,24,215348,4846,28.0,True,False
6453,27,350921,4043,23.5,True,False
6454,28,164931,3961,49.7,False,True
6455,31,140318,1219,31.1,False,True
6456,34,369852,17321,22.7,True,False
6457,36,710612,34552,23.1,True,False
6458,37,395020,5578,42.1,False,True
6459,39,475024,6960,32.0,False,True
6460,40,216486,1896,46.5,False,True
6461,45,232099,4566,42.0,False,True
6462,49,215407,939,30.3,False,True
6463,50,5015,79,16.7,True,False
6464,54,54997,838,46.1,False,True
6465,55,441067,3956,29.7,False,True
6466,2,37350,139,26.2,False,True
6467,4,366364,6950,33.0,False,True
6468,6,1399239,20052,22.9,True,False
6469,9,135844,5224,18.9,True,False
6470,11,23319,701,18.5,True,False
6471,18,390048,6284,35.9,False,True
6472,19,245985,2723,34.2,False,True
6473,20,177389,1856,32.4,False,True
6474,21,207043,2276,43.4,False,True
6475,24,217647,4865,28.0,True,False
6476,27,356211,4064,23.5,True,False
6477,28,166194,3961,49.7,False,True
6478,31,141918,1251,31.1,False,True
6479,34,373415,17336,22.7,True,False
6480,36,718991,34637,23.1,True,False
6481,37,399796,5598,42.1,False,True
6482,39,484297,7023,32.0,False,True
6483,40,218389,1911,46.5,False,True
6484,45,234652,4579,42.0,False,True
6485,49,217638,949,30.3,False,True
6486,50,5080,81,16.7,True,False
6487,54,56128,841,46.1,False,True
6488,55,443415,3979,29.7,False,True
6489,2,37923,139,26.2,False,True
6490,4,379662,6985,33.0,False,True
6491,6,1425501,20238,22.9,True,False
6492,9,138258,5242,18.9,True,False
6493,11,23589,701,18.5,True,False
6494,18,395449,6410,35.9,False,True
6495,19,246237,2915,34.2,False,True
6496,20,177780,1856,32.4,False,True
6497,21,210232,2328,43.4,False,True
6498,24,220279,4916,28.0,True,False
6499,27,359262,4086,23.5,True,False
6500,28,167926,4017,49.7,False,True
6501,31,143328,1295,31.1,False,True
6502,34,378891,17426,22.7,True,False
6503,36,728010,34723,23.1,True,False
6504,37,404520,5642,42.1,False,True
6505,39,510018,7103,32.0,False,True
6506,40,220686,1922,46.5,False,True
6507,45,236954,4585,42.0,False,True
6508,49,219971,972,30.3,False,True
6509,50,5180,85,16.7,True,False
6510,54,57060,870,46.1,False,True
6511,55,448009,4059,29.7,False,True
6512,2,38510,143,26.2,False,True
6513,4,384241,7081,33.0,False,True
6514,6,1457273,20466,22.9,True,False
6515,9,140548,5285,18.9,True,False
6516,11,23854,704,18.5,True,False
6517,18,401219,6506,35.9,False,True
6518,19,248782,3017,34.2,False,True
6519,20,183404,1941,32.4,False,True
6520,21,212997,2359,43.4,False,True
6521,24,222971,4962,28.0,True,False
6522,27,363778,4168,23.5,True,False
6523,28,170672,4041,49.7,False,True
6524,31,144755,1311,31.1,False,True
6525,34,383354,17542,22.7,True,False
6526,36,738947,34799,23.1,True,False
6527,37,412140,5704,42.1,False,True
6528,39,520112,7187,32.0,False,True
6529,40,222993,1945,46.5,False,True
6530,45,239444,4612,42.0,False,True
6531,49,222545,995,30.3,False,True
6532,50,5285,86,16.7,True,False
6533,54,58462,901,46.1,False,True
6534,55,452180,4149,29.7,False,True
6535,2,39146,148,26.2,False,True
6536,4,390047,7173,33.0,False,True
6537,6,1491132,20636,22.9,True,False
6538,9,142979,5327,18.9,True,False
6539,11,24098,708,18.5,True,False
6540,18,407755,6603,35.9,False,True
6541,19,251027,3116,34.2,False,True
6542,20,183750,1941,32.4,False,True
6543,21,217112,2387,43.4,False,True
6544,24,226173,5012,28.0,True,False
6545,27,367277,4257,23.5,True,False
6546,28,172955,4083,49.7,False,True
6547,31,146456,1358,31.1,False,True
6548,34,388474,17608,22.7,True,False
6549,36,749204,34884,23.1,True,False
6550,37,417951,5752,42.1,False,True
6551,39,531850,7298,32.0,False,True
6552,40,225453,1980,46.5,False,True
6553,45,241686,4627,42.0,False,True
6554,49,225946,1016,30.3,False,True
6555,50,5413,89,16.7,True,False
6556,54,59695,921,46.1,False,True
6557,55,456889,4216,29.7,False,True
6558,2,39773,151,26.2,False,True
6559,4,398150,7250,33.0,False,True
6560,6,1528237,20854,22.9,True,False
6561,9,146761,5363,18.9,True,False
6562,11,24357,709,18.5,True,False
6563,18,414961,6673,35.9,False,True
6564,19,253612,3193,34.2,False,True
6565,20,188610,2072,32.4,False,True
6566,21,220898,2416,43.4,False,True
6567,24,228792,5064,28.0,True,False
6568,27,371027,4351,23.5,True,False
6569,28,175282,4124,49.7,False,True
6570,31,147727,1377,31.1,False,True
6571,34,392124,17662,22.7,True,False
6572,36,759765,34983,23.1,True,False
6573,37,424991,5791,42.1,False,True
6574,39,542209,7426,32.0,False,True
6575,40,229353,2007,46.5,False,True
6576,45,245226,4673,42.0,False,True
6577,49,228146,1027,30.3,False,True
6578,50,5541,93,16.7,True,False
6579,54,60637,938,46.1,False,True
6580,55,461367,4272,29.7,False,True
6581,2,40293,169,26.2,False,True
6582,4,405656,7340,33.0,False,True
6583,6,1554920,20958,22.9,True,False
6584,9,146761,5363,18.9,True,False
6585,11,24643,713,18.5,True,False
6586,18,422368,6758,35.9,False,True
6587,19,255009,3208,34.2,False,True
6588,20,188610,2072,32.4,False,True
6589,21,224155,2446,43.4,False,True
6590,24,232172,5100,28.0,True,False
6591,27,375457,4418,23.5,True,False
6592,28,177947,4180,49.7,False,True
6593,31,148467,1395,31.1,False,True
6594,34,398364,17732,22.7,True,False
6595,36,770804,35074,23.1,True,False
6596,37,430325,5831,42.1,False,True
6597,39,553461,7477,32.0,False,True
6598,40,233336,2042,46.5,False,True
6599,45,248798,4685,42.0,False,True
6600,49,231821,1039,30.3,False,True
6601,50,5626,95,16.7,True,False
6602,54,62151,966,46.1,False,True
6603,55,465991,4329,29.7,False,True
6604,2,40934,169,26.2,False,True
6605,4,408646,7357,33.0,False,True
6606,6,1590726,21043,22.9,True,False
6607,9,146761,5363,18.9,True,False
6608,11,24874,715,18.5,True,False
6609,18,428275,6805,35.9,False,True
6610,19,256249,3209,34.2,False,True
6611,20,188660,2072,32.4,False,True
6612,21,226604,2453,43.4,False,True
6613,24,234975,5117,28.0,True,False
6614,27,378882,4503,23.5,True,False
6615,28,179447,4199,49.7,False,True
6616,31,149695,1399,31.1,False,True
6617,34,402518,17751,22.7,True,False
6618,36,780831,35198,23.1,True,False
6619,37,436655,5855,42.1,False,True
6620,39,562727,7492,32.0,False,True
6621,40,237668,2064,46.5,False,True
6622,45,252206,4739,42.0,False,True
6623,49,233904,1055,30.3,False,True
6624,50,5753,95,16.7,True,False
6625,54,63217,968,46.1,False,True
6626,55,468956,4344,29.7,False,True
6627,2,41363,169,26.2,False,True
6628,4,420459,7358,33.0,False,True
6629,6,1620916,21196,22.9,True,False
6630,9,153992,5444,18.9,True,False
6631,11,25038,716,18.5,True,False
6632,18,433242,6840,35.9,False,True
6633,19,256902,3269,34.2,False,True
6634,20,193109,2109,32.4,False,True
6635,21,228668,2472,43.4,False,True
6636,24,237215,5142,28.0,True,False
6637,27,381900,4521,23.5,True,False
6638,28,181095,4204,49.7,False,True
6639,31,150322,1442,31.1,False,True
6640,34,407316,17775,22.7,True,False
6641,36,789815,35288,23.1,True,False
6642,37,441721,5899,42.1,False,True
6643,39,570602,7551,32.0,False,True
6644,40,239767,2072,46.5,False,True
6645,45,254776,4751,42.0,False,True
6646,49,235872,1065,30.3,False,True
6647,50,5857,96,16.7,True,False
6648,54,64394,978,46.1,False,True
6649,55,471285,4359,29.7,False,True
6650,2,41645,172,26.2,False,True
6651,4,427121,7428,33.0,False,True
6652,6,1655166,21483,22.9,True,False
6653,9,155462,5466,18.9,True,False
6654,11,25339,720,18.5,True,False
6655,18,437513,6968,35.9,False,True
6656,19,258253,3337,34.2,False,True
6657,20,193555,2109,32.4,False,True
6658,21,231287,2499,43.4,False,True
6659,24,239694,5206,28.0,True,False
6660,27,384223,4542,23.5,True,False
6661,28,183300,4252,49.7,False,True
6662,31,151901,1464,31.1,False,True
6663,34,411282,17872,22.7,True,False
6664,36,799551,35425,23.1,True,False
6665,37,447303,5926,42.1,False,True
6666,39,579357,7654,32.0,False,True
6667,40,241991,2086,46.5,False,True
6668,45,257320,4756,42.0,False,True
6669,49,237787,1078,30.3,False,True
6670,50,5923,100,16.7,True,False
6671,54,65708,1012,46.1,False,True
6672,55,475340,4412,29.7,False,True
6673,2,42256,174,26.2,False,True
6674,4,431330,7558,33.0,False,True
6675,6,1716108,21881,22.9,True,False
6676,9,157781,5506,18.9,True,False
6677,11,25602,720,18.5,True,False
6678,18,443734,7101,35.9,False,True
6679,19,260784,3354,34.2,False,True
6680,20,197903,2253,32.4,False,True
6681,21,234207,2529,43.4,False,True
6682,24,242057,5270,28.0,True,False
6683,27,386471,4634,23.5,True,False
6684,28,185643,4294,49.7,False,True
6685,31,153244,1472,31.1,False,True
6686,34,416983,18003,22.7,True,False
6687,36,808929,35522,23.1,True,False
6688,37,453628,6030,42.1,False,True
6689,39,584766,7777,32.0,False,True
6690,40,245229,2128,46.5,False,True
6691,45,260119,4800,42.0,False,True
6692,49,240715,1102,30.3,False,True
6693,50,6009,105,16.7,True,False
6694,54,66849,1039,46.1,False,True
6695,55,478162,4499,29.7,False,True
6696,2,42639,176,26.2,False,True
6697,4,438514,7711,33.0,False,True
6698,6,1761430,22155,22.9,True,False
6699,9,160102,5552,18.9,True,False
6700,11,25830,725,18.5,True,False
6701,18,450074,7180,35.9,False,True
6702,19,262210,3451,34.2,False,True
6703,20,198189,2253,32.4,False,True
6704,21,237160,2575,43.4,False,True
6705,24,244247,5319,28.0,True,False
6706,27,389230,4717,23.5,True,False
6707,28,187904,4320,49.7,False,True
6708,31,154425,1482,31.1,False,True
6709,34,421238,18080,22.7,True,False
6710,36,819427,35647,23.1,True,False
6711,37,458739,6120,42.1,False,True
6712,39,596178,7894,32.0,False,True
6713,40,248204,2144,46.5,False,True
6714,45,262774,4843,42.0,False,True
6715,49,243918,1126,30.3,False,True
6716,50,6149,105,16.7,True,False
6717,54,68485,1071,46.1,False,True
6718,55,482443,4566,29.7,False,True
6719,2,43132,176,26.2,False,True
6720,4,444038,7819,33.0,False,True
6721,6,1809673,22496,22.9,True,False
6722,9,162782,5581,18.9,True,False
6723,11,26104,728,18.5,True,False
6724,18,456028,7265,35.9,False,True
6725,19,264729,3451,34.2,False,True
6726,20,203646,2341,32.4,False,True
6727,21,240345,2618,43.4,False,True
6728,24,246816,5358,28.0,True,False
6729,27,391948,4782,23.5,True,False
6730,28,190411,4354,49.7,False,True
6731,31,155764,1500,31.1,False,True
6732,34,425134,18124,22.7,True,False
6733,36,832033,35775,23.1,True,False
6734,37,468195,6172,42.1,False,True
6735,39,605862,7967,32.0,False,True
6736,40,251760,2161,46.5,False,True
6737,45,267076,4872,42.0,False,True
6738,49,246562,1140,30.3,False,True
6739,50,6243,107,16.7,True,False
6740,54,69751,1091,46.1,False,True
6741,55,486364,4635,29.7,False,True
6742,2,43468,177,26.2,False,True
6743,4,450807,7956,33.0,False,True
6744,6,1847031,22651,22.9,True,False
6745,9,162782,5581,18.9,True,False
6746,11,26342,730,18.5,True,False
6747,18,460766,7338,35.9,False,True
6748,19,266959,3533,34.2,False,True
6749,20,203650,2341,32.4,False,True
6750,21,243047,2637,43.4,False,True
6751,24,248924,5412,28.0,True,False
6752,27,394694,4839,23.5,True,False
6753,28,192111,4390,49.7,False,True
6754,31,156433,1505,31.1,False,True
6755,34,429325,18173,22.7,True,False
6756,36,841946,35897,23.1,True,False
6757,37,473691,6222,42.1,False,True
6758,39,614429,8031,32.0,False,True
6759,40,255868,2189,46.5,False,True
6760,45,270537,4895,42.0,False,True
6761,49,248970,1148,30.3,False,True
6762,50,6343,108,16.7,True,False
6763,54,71215,1122,46.1,False,True
6764,55,490679,4724,29.7,False,True
6765,2,43649,176,26.2,False,True
6766,4,453601,7971,33.0,False,True
6767,6,1889914,22736,22.9,True,False
6768,9,162782,5581,18.9,True,False
6769,11,26601,737,18.5,True,False
6770,18,467258,7404,35.9,False,True
6771,19,267329,3589,34.2,False,True
6772,20,203674,2341,32.4,False,True
6773,21,244784,2665,43.4,False,True
6774,24,251069,5448,28.0,True,False
6775,27,397378,4909,23.5,True,False
6776,28,194333,4409,49.7,False,True
6777,31,157171,1515,31.1,False,True
6778,34,434500,18194,22.7,True,False
6779,36,851400,36017,23.1,True,False
6780,37,479875,6259,42.1,False,True
6781,39,622806,8047,32.0,False,True
6782,40,260838,2212,46.5,False,True
6783,45,273406,4935,42.0,False,True
6784,49,250964,1155,30.3,False,True
6785,50,6443,111,16.7,True,False
6786,54,72342,1128,46.1,False,True
6787,55,492724,4745,29.7,False,True
6788,2,43801,176,26.2,False,True
6789,4,461345,7972,33.0,False,True
6790,6,1933169,22980,22.9,True,False
6791,9,167377,5676,18.9,True,False
6792,11,26740,742,18.5,True,False
6793,18,471124,7438,35.9,False,True
6794,19,268736,3589,34.2,False,True
6795,20,207933,2448,32.4,False,True
6796,21,247243,2701,43.4,False,True
6797,24,253345,5471,28.0,True,False
6798,27,399370,4931,23.5,True,False
6799,28,195500,4411,49.7,False,True
6800,31,158119,1540,31.1,False,True
6801,34,437671,18223,22.7,True,False
6802,36,860856,36147,23.1,True,False
6803,37,484513,6285,42.1,False,True
6804,39,629354,8122,32.0,False,True
6805,40,263434,2218,46.5,False,True
6806,45,275733,4962,42.0,False,True
6807,49,252783,1163,30.3,False,True
6808,50,6534,111,16.7,True,False
6809,54,73337,1129,46.1,False,True
6810,55,494353,4754,29.7,False,True
6811,2,44241,186,26.2,False,True
6812,4,470351,8133,33.0,False,True
6813,6,1968541,23254,22.9,True,False
6814,9,168960,5703,18.9,True,False
6815,11,26900,744,18.5,True,False
6816,18,474797,7581,35.9,False,True
6817,19,270294,3653,34.2,False,True
6818,20,208109,2448,32.4,False,True
6819,21,250089,2739,43.4,False,True
6820,24,255666,5519,28.0,True,False
6821,27,401070,4955,23.5,True,False
6822,28,197691,4490,49.7,False,True
6823,31,159267,1553,31.1,False,True
6824,34,442274,18326,22.7,True,False
6825,36,871155,36300,23.1,True,False
6826,37,491242,6342,42.1,False,True
6827,39,637032,8252,32.0,False,True
6828,40,265620,2240,46.5,False,True
6829,45,278055,4976,42.0,False,True
6830,49,255085,1175,30.3,False,True
6831,50,6608,112,16.7,True,False
6832,54,74737,1171,46.1,False,True
6833,55,497380,4882,29.7,False,True
6834,2,44602,189,26.2,False,True
6835,4,475706,8184,33.0,False,True
6836,6,2013298,23633,22.9,True,False
6837,9,170705,5736,18.9,True,False
6838,11,27226,751,18.5,True,False
6839,18,479476,7645,35.9,False,True
6840,19,272112,3668,34.2,False,True
6841,20,212871,2507,32.4,False,True
6842,21,252978,2774,43.4,False,True
6843,24,258129,5568,28.0,True,False
6844,27,402578,5030,23.5,True,False
6845,28,200325,4533,49.7,False,True
6846,31,160586,1597,31.1,False,True
6847,34,447083,18466,22.7,True,False
6848,36,882895,36454,23.1,True,False
6849,37,497869,6418,42.1,False,True
6850,39,644822,8361,32.0,False,True
6851,40,269276,2283,46.5,False,True
6852,45,282230,5028,42.0,False,True
6853,49,257697,1196,30.3,False,True
6854,50,6680,117,16.7,True,False
6855,54,75936,1194,46.1,False,True
6856,55,500443,4956,29.7,False,True
6857,2,44876,191,26.2,False,True
6858,4,483502,8301,33.0,False,True
6859,6,2048014,23944,22.9,True,False
6860,9,172743,5791,18.9,True,False
6861,11,27436,756,18.5,True,False
6862,18,485681,7730,35.9,False,True
6863,19,273661,3739,34.2,False,True
6864,20,212962,2507,32.4,False,True
6865,21,253437,2780,43.4,False,True
6866,24,260994,5627,28.0,True,False
6867,27,404462,5109,23.5,True,False
6868,28,202651,4556,49.7,False,True
6869,31,161338,1601,31.1,False,True
6870,34,451787,18544,22.7,True,False
6871,36,896242,36604,23.1,True,False
6872,37,498005,6420,42.1,False,True
6873,39,653650,8456,32.0,False,True
6874,40,272553,2328,46.5,False,True
6875,45,285028,5043,42.0,False,True
6876,49,260589,1205,30.3,False,True
6877,50,6781,120,16.7,True,False
6878,54,77239,1228,46.1,False,True
6879,55,503706,5022,29.7,False,True
6880,2,44876,191,26.2,False,True
6881,4,486993,8409,33.0,False,True
6882,6,2064763,23964,22.9,True,False
6883,9,172743,5791,18.9,True,False
6884,11,27436,756,18.5,True,False
6885,18,491125,7770,35.9,False,True
6886,19,274266,3744,34.2,False,True
6887,20,213076,2507,32.4,False,True
6888,21,253824,2782,43.4,False,True
6889,24,263326,5659,28.0,True,False
6890,27,404462,5109,23.5,True,False
6891,28,204178,4562,49.7,False,True
6892,31,161960,1594,31.1,False,True
6893,34,456847,18595,22.7,True,False
6894,36,909123,36739,23.1,True,False
6895,37,498005,6420,42.1,False,True
6896,39,653650,8456,32.0,False,True
6897,40,272553,2328,46.5,False,True
6898,45,285028,5043,42.0,False,True
6899,49,260589,1205,30.3,False,True
6900,50,6781,120,16.7,True,False
6901,54,78836,1247,46.1,False,True
6902,55,505345,5028,29.7,False,True
6903,2,45247,192,26.2,False,True
6904,4,493277,8424,33.0,False,True
6905,6,2129749,24221,22.9,True,False
6906,9,172743,5791,18.9,True,False
6907,11,27710,762,18.5,True,False
6908,18,494967,7801,35.9,False,True
6909,19,274793,3744,34.2,False,True
6910,20,213091,2507,32.4,False,True
6911,21,257453,2821,43.4,False,True
6912,24,265606,5680,28.0,True,False
6913,27,406604,5166,23.5,True,False
6914,28,205023,4565,49.7,False,True
6915,31,162272,1595,31.1,False,True
6916,34,460846,18613,22.7,True,False
6917,36,920171,36870,23.1,True,False
6918,37,514724,6574,42.1,False,True
6919,39,664668,8476,32.0,False,True
6920,40,276508,2357,46.5,False,True
6921,45,288892,5124,42.0,False,True
6922,49,264078,1212,30.3,False,True
6923,50,6966,121,16.7,True,False
6924,54,80177,1253,46.1,False,True
6925,55,506022,5032,29.7,False,True
6926,2,45547,192,26.2,False,True
6927,4,494489,8427,33.0,False,True
6928,6,2167303,24283,22.9,True,False
6929,9,172743,5791,18.9,True,False
6930,11,28202,768,18.5,True,False
6931,18,496795,7843,35.9,False,True
6932,19,275299,3745,34.2,False,True
6933,20,213173,2507,32.4,False,True
6934,21,258820,2845,43.4,False,True
6935,24,267455,5712,28.0,True,False
6936,27,409120,5206,23.5,True,False
6937,28,206388,4606,49.7,False,True
6938,31,162886,1595,31.1,False,True
6939,34,463166,18630,22.7,True,False
6940,36,928376,37000,23.1,True,False
6941,37,517449,6592,42.1,False,True
6942,39,670525,8509,32.0,False,True
6943,40,279139,2370,46.5,False,True
6944,45,296179,5155,42.0,False,True
6945,49,264874,1214,30.3,False,True
6946,50,7029,127,16.7,True,False
6947,54,80710,1254,46.1,False,True
6948,55,508580,5042,29.7,False,True
6949,2,45674,192,26.2,False,True
6950,4,504616,8469,33.0,False,True
6951,6,2209024,24529,22.9,True,False
6952,9,181200,5904,18.9,True,False
6953,11,28342,771,18.5,True,False
6954,18,499256,7886,35.9,False,True
6955,19,276649,3745,34.2,False,True
6956,20,219095,2548,32.4,False,True
6957,21,261009,2871,43.4,False,True
6958,24,269442,5740,28.0,True,False
6959,27,410197,5219,23.5,True,False
6960,28,208089,4634,49.7,False,True
6961,31,163903,1625,31.1,False,True
6962,34,465910,18651,22.7,True,False
6963,36,938710,37118,23.1,True,False
6964,37,521990,6601,42.1,False,True
6965,39,675044,8571,32.0,False,True
6966,40,282587,2383,46.5,False,True
6967,45,298050,5173,42.0,False,True
6968,49,266590,1223,30.3,False,True
6969,50,7120,129,16.7,True,False
6970,54,81436,1263,46.1,False,True
6971,55,510137,5065,29.7,False,True
6972,2,45856,193,26.2,False,True
6973,4,510548,8647,33.0,False,True
6974,6,2243191,24954,22.9,True,False
6975,9,181967,5924,18.9,True,False
6976,11,28535,775,18.5,True,False
6977,18,503242,8051,35.9,False,True
6978,19,278310,3812,34.2,False,True
6979,20,219415,2548,32.4,False,True
6980,21,264150,2903,43.4,False,True
6981,24,271267,5803,28.0,True,False
6982,27,411169,5255,23.5,True,False
6983,28,210032,4719,49.7,False,True
6984,31,164892,1641,31.1,False,True
6985,34,469567,18777,22.7,True,False
6986,36,950730,37256,23.1,True,False
6987,37,526439,6630,42.1,False,True
6988,39,682570,8722,32.0,False,True
6989,40,283781,2405,46.5,False,True
6990,45,300602,5198,42.0,False,True
6991,49,269326,1238,30.3,False,True
6992,50,7202,130,16.7,True,False
6993,54,82773,1284,46.1,False,True
6994,55,513056,5157,29.7,False,True
6995,2,46241,195,26.2,False,True
6996,4,515366,8726,33.0,False,True
6997,6,2275565,25391,22.9,True,False
6998,9,183663,5964,18.9,True,False
6999,11,28758,780,18.5,True,False
7000,18,507979,8160,35.9,False,True
7001,19,280067,3822,34.2,False,True
7002,20,225361,2741,32.4,False,True
7003,21,267990,2943,43.4,False,True
7004,24,273881,5848,28.0,True,False
7005,27,413166,5321,23.5,True,False
7006,28,213055,4747,49.7,False,True
7007,31,166385,1651,31.1,False,True
7008,34,474285,18952,22.7,True,False
7009,36,963647,37412,23.1,True,False
7010,37,535120,6780,42.1,False,True
7011,39,690748,8855,32.0,False,True
7012,40,287030,2453,46.5,False,True
7013,45,303475,5249,42.0,False,True
7014,49,271940,1259,30.3,False,True
7015,50,7276,134,16.7,True,False
7016,54,84225,1318,46.1,False,True
7017,55,516226,5195,29.7,False,True
7018,2,46740,198,26.2,False,True
7019,4,523829,8879,33.0,False,True
7020,6,2307860,25965,22.9,True,False
7021,9,185708,5995,18.9,True,False
7022,11,28983,786,18.5,True,False
7023,18,514455,8263,35.9,False,True
7024,19,281712,3891,34.2,False,True
7025,20,225455,2741,32.4,False,True
7026,21,268828,2956,43.4,False,True
7027,24,276834,5895,28.0,True,False
7028,27,415361,5382,23.5,True,False
7029,28,215811,4787,49.7,False,True
7030,31,167795,1690,31.1,False,True
7031,34,479381,19042,22.7,True,False
7032,36,979040,37557,23.1,True,False
7033,37,541070,6811,42.1,False,True
7034,39,700380,8962,32.0,False,True
7035,40,290936,2489,46.5,False,True
7036,45,307507,5296,42.0,False,True
7037,49,276612,1270,30.3,False,True
7038,50,7412,136,16.7,True,False
7039,54,85334,1338,46.1,False,True
7040,55,520438,5245,29.7,False,True
7041,2,46740,198,26.2,False,True
7042,4,530267,9015,33.0,False,True
7043,6,2345811,26236,22.9,True,False
7044,9,185708,5995,18.9,True,False
7045,11,29252,788,18.5,True,False
7046,18,520750,8371,35.9,False,True
7047,19,282980,3898,34.2,False,True
7048,20,230352,2879,32.4,False,True
7049,21,269470,2956,43.4,False,True
7050,24,280387,5942,28.0,True,False
7051,27,415361,5382,23.5,True,False
7052,28,218386,4816,49.7,False,True
7053,31,168567,1707,31.1,False,True
7054,34,484882,19160,22.7,True,False
7055,36,996073,37733,23.1,True,False
7056,37,543976,6819,42.1,False,True
7057,39,700380,8962,32.0,False,True
7058,40,290936,2489,46.5,False,True
7059,45,307507,5296,42.0,False,True
7060,49,276612,1273,30.3,False,True
7061,50,7412,136,16.7,True,False
7062,54,87820,1361,46.1,False,True
7063,55,522523,5257,29.7,False,True
7064,2,47549,207,26.2,False,True
7065,4,539162,9061,33.0,False,True
7066,6,2398005,26542,22.9,True,False
7067,9,190120,6099,18.9,True,False
7068,11,29509,792,18.5,True,False
